amenity	airport	ast	Aeropuertu
amenity	arts_centre	ast	Centru d'arte
amenity	atm	ast	Caxeru automáticu
amenity	auditorium	ast	Auditoriu
amenity	bank	ast	Bancu
amenity	bar	ast	Bar
amenity	bench	ast	Bancu
amenity	bicycle_parking	ast	Aparcaderu de bicicletes
amenity	bicycle_rental	ast	Alquiler de bicicletes
amenity	brothel	ast	Taburdiu
amenity	bureau_de_change	ast	Troquéu de moneda
amenity	bus_station	ast	Estación d'autobús
amenity	cafe	ast	Café
amenity	car_rental	ast	Alquiler de coches
amenity	car_sharing	ast	Compartir coche
amenity	car_wash	ast	Llaváu de coches
amenity	casino	ast	Casino
amenity	cinema	ast	Cine
amenity	clinic	ast	Clínica
amenity	club	ast	Club
amenity	college	ast	Colexu universitariu
amenity	community_centre	ast	Centru comunitariu
amenity	courthouse	ast	Xulgáu
amenity	crematorium	ast	Crematoriu
amenity	dentist	ast	Dentista
amenity	doctors	ast	Ambulatoriu
amenity	dormitory	ast	Dormitoriu
amenity	drinking_water	ast	Agua potable
amenity	driving_school	ast	Autoescuela
amenity	embassy	ast	Embaxada
amenity	emergency_phone	ast	Teléfonu d'emerxencia
amenity	fast_food	ast	Comida rápida
amenity	ferry_terminal	ast	Terminal de ferry
amenity	fire_hydrant	ast	Boca d'incendios
amenity	fire_station	ast	Bomberos
amenity	fountain	ast	Fonte
amenity	fuel	ast	Combustible
amenity	grave_yard	ast	Cementeriu
amenity	gym	ast	Ximnasiu / Fitness
amenity	hall	ast	Centru de reuniones
amenity	health_centre	ast	Centru de salú
amenity	hospital	ast	Hospital
amenity	hotel	ast	Hotel
amenity	hunting_stand	ast	Puestu de caza
amenity	ice_cream	ast	Xelaos
amenity	kindergarten	ast	Guardería
amenity	library	ast	Biblioteca
amenity	market	ast	Mercáu
amenity	marketplace	ast	Mercáu
amenity	mountain_rescue	ast	Salvamentu nel monte
amenity	nightclub	ast	Sala de fiestes
amenity	nursery	ast	Preescolar
amenity	nursing_home	ast	Residencia asistencial
amenity	office	ast	Oficina
amenity	park	ast	Parque
amenity	parking	ast	Aparcaderu
amenity	pharmacy	ast	Farmacia
amenity	place_of_worship	ast	Llugar de cultu
amenity	police	ast	Policía
amenity	post_box	ast	Buzón
amenity	post_office	ast	Oficina de correos
amenity	preschool	ast	Preescolar
amenity	prison	ast	Cárcel
amenity	pub	ast	Pub
amenity	public_building	ast	Edificiu públicu
amenity	public_market	ast	Mercáu públicu
amenity	reception_area	ast	Llugar de recepción
amenity	recycling	ast	Puntu llimpiu
amenity	restaurant	ast	Restaurán
amenity	retirement_home	ast	Residencia de mayores
amenity	sauna	ast	Sauna
amenity	school	ast	Escuela
amenity	shelter	ast	Abellugu
amenity	shop	ast	Tienda
amenity	shopping	ast	Compres
amenity	social_club	ast	Club social
amenity	studio	ast	Estudiu
amenity	supermarket	ast	Supermercáu
amenity	taxi	ast	Taxi
