amenity	airport	ar	مطار
amenity	arts_centre	ar	مركز فني/ثقافي
amenity	atm	ar	صراف آلي
amenity	auditorium	ar	قاعة محاضرات
amenity	bank	ar	مصرف
amenity	bar	ar	حانة
amenity	bench	ar	مقعد
amenity	bicycle_parking	ar	موقف دراجات
amenity	bicycle_rental	ar	تأجير دراجة
amenity	brothel	ar	بيت دعارة
amenity	bureau_de_change	ar	مكتب صرافة
amenity	bus_station	ar	محطة حافلات
amenity	cafe	ar	مقهى
amenity	car_rental	ar	تأجير سيارات
amenity	car_sharing	ar	مشاركة سيارات
amenity	car_wash	ar	غسيل سيارات
amenity	casino	ar	نادي قمار
amenity	cinema	ar	سينما
amenity	clinic	ar	عيادة
amenity	club	ar	نادي
amenity	college	ar	كلّية
amenity	community_centre	ar	مركز اجتماع
amenity	courthouse	ar	محكمة
amenity	crematorium	ar	محرقة جثث
amenity	dentist	ar	طبيب أسنان
amenity	doctors	ar	أطباء
amenity	dormitory	ar	عنبر نوم
amenity	drinking_water	ar	مياه عذبة
amenity	driving_school	ar	مدرسة تعليم قيادة
amenity	embassy	ar	سفارة
amenity	emergency_phone	ar	هاتف طوارئ
amenity	fast_food	ar	وجبات سريعة
amenity	ferry_terminal	ar	مرسى عبّارة
amenity	fire_hydrant	ar	مواد مكافحة حرائق
amenity	fire_station	ar	فوج إطفاء
amenity	fountain	ar	نافورة
amenity	fuel	ar	وقود
amenity	grave_yard	ar	مقبرة
amenity	gym	ar	مركز للرشاقة/الرياضة
amenity	hall	ar	قاعة
amenity	health_centre	ar	مركز صحي
amenity	hospital	ar	مستشفى
amenity	hotel	ar	فندق
amenity	hunting_stand	ar	مربط للصيد
amenity	ice_cream	ar	مثلجات
amenity	kindergarten	ar	حضانة أطفال
amenity	library	ar	مكتبة
amenity	market	ar	سوق
amenity	marketplace	ar	سوق
amenity	mountain_rescue	ar	للإنقاذ في الجبل
amenity	nightclub	ar	نادي ليلي
amenity	nursery	ar	رعاية تمريضية
amenity	nursing_home	ar	دار رعاية مسنين/معاقين
amenity	office	ar	مكتب
amenity	park	ar	منتزه
amenity	parking	ar	موقف سيارات
amenity	pharmacy	ar	صيدلية
amenity	place_of_worship	ar	معبد
amenity	police	ar	شرطة
amenity	post_box	ar	صندوق بريد
amenity	post_office	ar	مكتب بريد
amenity	preschool	ar	روضة أطفال
amenity	prison	ar	سجن
amenity	pub	ar	حانة
amenity	public_building	ar	مبنى عام
amenity	public_market	ar	سوق عمومي
amenity	reception_area	ar	منطقة استقبال
amenity	recycling	ar	نقطة إعادة تصنيع
amenity	restaurant	ar	مطعم
amenity	retirement_home	ar	بيت مسنين
amenity	sauna	ar	حمّام بخاري حار
amenity	school	ar	مدرسة
amenity	shelter	ar	ملجأ
amenity	shop	ar	متجر/دكان/حانوت
amenity	shopping	ar	التسوق
amenity	social_club	ar	نادي اجتماعي
amenity	studio	ar	ستوديو
amenity	supermarket	ar	سوبرماركت
amenity	taxi	ar	سيارة أجرة
amenity	telephone	ar	هاتف عمومي
amenity	theatre	ar	مسرح
amenity	toilets	ar	مراحيض
amenity	townhall	ar	مبنى بلدية
amenity	university	ar	جامعة
amenity	vending_machine	ar	آلة بيع
amenity	veterinary	ar	جراحة بيطرية
amenity	village_hall	ar	مبنى/دار القرية
amenity	waste_basket	ar	سلة نفايات
amenity	wifi	ar	نقطة اتصال لاسلكية واي فاي
amenity	youth_centre	ar	مركز نشاطات للشباب
boundary	administrative	ar	حدود إدارية
building	apartments	ar	مجموعة شقق
building	block	ar	مجمع مباني
building	bunker	ar	ملجأ محصن
building	chapel	ar	معبد/مصلى
building	church	ar	كنيسة
building	city_hall	ar	دار/قاعة البلدية
building	commercial	ar	مبنى تجاري
building	dormitory	ar	عنبر نوم
building	entrance	ar	مدخل مبنى
building	faculty	ar	مبنى كلية
building	farm	ar	مبنى مزرعة
building	flats	ar	شقق
building	garage	ar	مرآب
building	hall	ar	قاعة
building	hospital	ar	مبنى مستشفى
building	hotel	ar	فندق
building	house	ar	منزل
building	industrial	ar	مبنى صناعي
building	office	ar	مبنى مكتب
building	public	ar	مبنى عام
building	residential	ar	مبنى سكني
building	retail	ar	مبنى بيع بالمفرق
building	school	ar	مبنى مدرسة
building	shop	ar	متجر
building	stadium	ar	مدرج ألعاب رياضية
building	store	ar	مخزن
building	terrace	ar	صف منازل
building	tower	ar	برج
building	train_station	ar	محطة قطار
building	university	ar	مبنى جامعة
highway	bridleway	ar	مسلك خيول
highway	bus_guideway	ar	مسار خاص للحافلات
highway	bus_stop	ar	موقف حافلات
highway	byway	ar	طريق فرعي
highway	construction	ar	طريق سريع قيد الإنشاء
highway	cycleway	ar	مسار دراجات
