amenity	airport	mk	Аеродром
amenity	arts_centre	mk	Дом на уметности
amenity	atm	mk	Банкомат
amenity	auditorium	mk	Аудиториум
amenity	bank	mk	Банка
amenity	bar	mk	Бар
amenity	bench	mk	Клупа
amenity	bicycle_parking	mk	Велосипедско паркирање
amenity	bicycle_rental	mk	Изнајмување велосипеди
amenity	brothel	mk	Бордел
amenity	bureau_de_change	mk	Менувачница
amenity	bus_station	mk	Автобуска станица
amenity	cafe	mk	Кафуле
amenity	car_rental	mk	Рент-а-кар
amenity	car_sharing	mk	Изнајмување автомобил
amenity	car_wash	mk	Автоперална
amenity	casino	mk	Казино
amenity	cinema	mk	Кино
amenity	clinic	mk	Клиника
amenity	club	mk	Клуб
amenity	college	mk	Колеџ
amenity	community_centre	mk	Центар на заедница
amenity	courthouse	mk	Суд
amenity	crematorium	mk	Крематориум
amenity	dentist	mk	Забар
amenity	doctors	mk	Доктори
amenity	dormitory	mk	Студентски дом
amenity	drinking_water	mk	Питка вода
amenity	driving_school	mk	Автошкола
amenity	embassy	mk	Амбасада
amenity	emergency_phone	mk	Итен телефон
amenity	fast_food	mk	Брза храна
amenity	ferry_terminal	mk	Ферибот-терминал
amenity	fire_hydrant	mk	Противпожарен хидрант
amenity	fire_station	mk	Пожарна
amenity	fountain	mk	Фонтана
amenity	fuel	mk	Гориво
amenity	grave_yard	mk	Гробишта
amenity	gym	mk	Теретана / фитнес
amenity	hall	mk	Соборна сала
amenity	health_centre	mk	Здравствен центар
amenity	hospital	mk	Болница
amenity	hotel	mk	Хотел
amenity	hunting_stand	mk	Ловечка кула
amenity	ice_cream	mk	Сладолед
amenity	kindergarten	mk	Градинка
amenity	library	mk	Библиотека
amenity	market	mk	Пазар
amenity	marketplace	mk	Пазар
amenity	mountain_rescue	mk	Планинарско спасување
amenity	nightclub	mk	Ноќен клуб
amenity	nursery	mk	Јасли
amenity	nursing_home	mk	Старечки дом
amenity	office	mk	Канцеларија
amenity	park	mk	Парк
amenity	parking	mk	Паркинг
amenity	pharmacy	mk	Аптека
amenity	place_of_worship	mk	Верски објект
amenity	police	mk	Полиција
amenity	post_box	mk	Поштенско сандаче
amenity	post_office	mk	Пошта
amenity	preschool	mk	Претшколска установа
amenity	prison	mk	Затвор
amenity	pub	mk	Пивница
amenity	public_building	mk	Јавен објект
amenity	public_market	mk	Градски пазар
amenity	reception_area	mk	Рецепција
amenity	recycling	mk	Рециклирање
amenity	restaurant	mk	Ресторан
amenity	retirement_home	mk	Старечки дом
amenity	sauna	mk	Сауна
amenity	school	mk	Училиште
amenity	shelter	mk	Засолниште
amenity	shop	mk	Дуќан
amenity	shopping	mk	Дуќани
amenity	social_club	mk	Друштвен клуб
amenity	studio	mk	Студио
amenity	supermarket	mk	Супермаркет
amenity	taxi	mk	Такси
amenity	telephone	mk	Телефонска говорница
amenity	theatre	mk	Театар
amenity	toilets	mk	Тоалет
amenity	townhall	mk	Градски дом
amenity	university	mk	Универзитет
amenity	vending_machine	mk	Вендинг-машина
amenity	veterinary	mk	Ветеринарна клиника
amenity	village_hall	mk	Месна заедница
amenity	waste_basket	mk	Корпа за отпадоци
amenity	wifi	mk	Безжичен интернет
amenity	youth_centre	mk	Младински центар
boundary	administrative	mk	Административна граница
building	apartments	mk	Станбен блок
building	block	mk	Блок згради
building	bunker	mk	Бункер
building	chapel	mk	Капела
building	church	mk	Црква
building	city_hall	mk	Градски дом
building	commercial	mk	Комерцијална зграда
building	dormitory	mk	Студентски дом
building	entrance	mk	Влез во зграда
building	faculty	mk	Факултетски објект
building	farm	mk	Земјоделски објект
building	flats	mk	Станови
building	garage	mk	Гаража
building	hall	mk	Сала
building	hospital	mk	Болничка зграда
building	hotel	mk	Хотел
building	house	mk	Куќа
building	industrial	mk	Индустриски објект
