amenity	airport	es	Aeropuerto
amenity	arts_centre	es	Centro artístico
amenity	atm	es	Cajero automático
amenity	auditorium	es	Auditorio
amenity	bank	es	Banco
amenity	bar	es	Bar
amenity	bench	es	Banco
amenity	bicycle_parking	es	Aparcamiento de bibicletas
amenity	bicycle_rental	es	Alquiler de bicicletas
amenity	brothel	es	Burdel
amenity	bureau_de_change	es	Casa de cambio
amenity	bus_station	es	Estación de autobuses
amenity	cafe	es	Cafetería
amenity	car_rental	es	Alquiler de vehículos
amenity	car_sharing	es	Vehículo compartido
amenity	car_wash	es	Autolavado
amenity	casino	es	Casino
amenity	cinema	es	Cine
amenity	clinic	es	Clínica
amenity	club	es	Club
amenity	college	es	Universidad o instituto
amenity	community_centre	es	Centro comunitario
amenity	courthouse	es	Juzgado
amenity	crematorium	es	Crematorio
amenity	dentist	es	Dentista
amenity	doctors	es	Consultorio médico
amenity	dormitory	es	Residencia de estudiantes
amenity	drinking_water	es	Agua potable
amenity	driving_school	es	Autoescuela
amenity	embassy	es	Embajada
amenity	emergency_phone	es	Teléfono de emergencia
amenity	fast_food	es	Comida rápida
amenity	ferry_terminal	es	Terminal de ferrys
amenity	fire_hydrant	es	Hidrante
amenity	fire_station	es	Parque de bomberos
amenity	fountain	es	Fuente
amenity	fuel	es	Gasolinera
amenity	grave_yard	es	Cementerio
amenity	gym	es	Gimnasio
amenity	hall	es	Salón
amenity	health_centre	es	Centro de salud
amenity	hospital	es	Hospital
amenity	hotel	es	Hotel
amenity	hunting_stand	es	Apostadero de caza
amenity	ice_cream	es	Heladería
amenity	kindergarten	es	Jardín de infancia
amenity	library	es	Biblioteca
amenity	market	es	Mercado
amenity	marketplace	es	Mercado
amenity	mountain_rescue	es	Rescate de montaña
amenity	nightclub	es	Club nocturno
amenity	nursery	es	Enfermería
amenity	nursing_home	es	Residencia para la tercera edad
amenity	office	es	Oficina
amenity	park	es	Parque
amenity	parking	es	Aparcamiento
amenity	pharmacy	es	Farmacia
amenity	place_of_worship	es	Templo
amenity	police	es	Policía
amenity	post_box	es	Buzón de correos
amenity	post_office	es	Oficina de correos
amenity	preschool	es	Preescolar
amenity	prison	es	Prisión
amenity	pub	es	Pub
amenity	public_building	es	Edificio público
amenity	public_market	es	Mercado público
amenity	reception_area	es	Área de recepción
amenity	recycling	es	Punto de reciclaje
amenity	restaurant	es	Restaurante
amenity	retirement_home	es	Residencia de jubilados
amenity	sauna	es	Sauna
amenity	school	es	Escuela
amenity	shelter	es	Refugio
amenity	shop	es	Tienda
amenity	shopping	es	Compras
amenity	social_club	es	Club social
amenity	studio	es	Estudio
amenity	supermarket	es	Supermercado
amenity	taxi	es	Taxi
amenity	telephone	es	Teléfono público
amenity	theatre	es	Teatro
amenity	toilets	es	Aseos
amenity	townhall	es	Ayuntamiento
amenity	university	es	Universidad
amenity	vending_machine	es	Máquina expendedora
amenity	veterinary	es	Clínica veterinaria
amenity	village_hall	es	Sala del pueblo
amenity	waste_basket	es	Papelera
amenity	wifi	es	Acceso a Internet inalámbrico
amenity	youth_centre	es	Centro juvenil
boundary	administrative	es	Frontera administrativa
building	apartments	es	Bloque de apartamentos
building	block	es	Bloque de edificios
building	bunker	es	Búnker
building	chapel	es	Capilla
building	church	es	Iglesia
building	city_hall	es	Ayuntamiento
building	commercial	es	Edificio comercial
building	dormitory	es	Residencia de estudiantes, colegio mayor
building	entrance	es	Entrada a edificio
building	faculty	es	Edificio de facultad
building	farm	es	Granja
building	flats	es	Apartamentos
building	garage	es	Garaje
building	hall	es	Mansión
building	hospital	es	Edificio hospitalario
building	hotel	es	Hotel
building	house	es	Casa
building	industrial	es	Edificio industrial
building	office	es	Edificio de oficinas
building	public	es	Edificio público
building	residential	es	Edificio residencial
building	retail	es	Edificio comercial
building	school	es	Edificio escolar
building	shop	es	Tienda
building	stadium	es	Estadio
building	store	es	Almacén
building	terrace	es	Terraza
building	tower	es	Torre
building	train_station	es	Estación de tren
building	university	es	Edificio universitario
highway	bridleway	es	Camino prioritario para peatones y caballos
highway	bus_guideway	es	Canal guiado de autobuses
highway	bus_stop	es	Parada de autobuses
highway	byway	es	Camino
highway	construction	es	Vía en construcción
